4129		פְּנִנָּה	P.:NIN.@H	PNNH/	Peninnah
4130		עֵלִי	<;LIJ	<LJ==/	Eli
4131		חָפְנִי	X@P:NIJ	XPNJ/	Hophni
4132		צָרָה	Y@R@H	YRH=/	rival wife
4133		רעם	R<M	R<M=[	be disconcerted
4134		הֵיכָל	H;JK@L	HJKL/	palace
4135		שִׁכֹּור	CIK.OWR	CKWR/	drunk
4136		שִׂיחַ	FIJXA	FJX=/	concern
4137		נֵבֶל	N;BEL	NBL=/	jar
4138		עלץ	<LY	<LY[	rejoice
4139		עָתָק	<@T@Q	<TQ/	unrestrained
4140		דֵּעָה	D.;<@H	D<H/	knowledge
4141		תכן	TKN	TKN[	estimate
4142		חַת	XAT	XT=/	terror-filled
4143		אזר	>ZR	>ZR[	put on
4144		רָעֵב	R@<;B	R<B=/	hungry
4145		אמל	>ML	>ML[	wither
4146		שׁפל	CPL	CPL[	be low
4147		אַשְׁפֹּת	>AC:P.OT	>CPT/	ash pit
4148		מָצוּק	M@YW.Q	MYWQ=/	support
4149		תֵּבֵל	T.;B;L	TBL/	world
4150		רעם	R<M	R<M[	thunder
4151		מַזְלֵג	MAZ:L;G	MZLG=/	fork
4152		דּוּד	D.W.D	DWD=/	cooking pot
4153		קַלַּחַת	QAL.AXAT	QLXT/	cauldron
4154		צלה	YLH	YLH[	roast
4155		שְׁמוּעָה	C:MW.<@H	CMW<H/	report
4156		ברא	BR>	BR>=[	fatten
4157		אדב	>DB	>DB[	invite
4158		אֲגֹורָה	>:AGOWR@H	>GWRH/	payment
4159		ספח	SPX	SPX[	attach
4160		יָקָר	J@Q@R	JQR/	rare
4161		חָזֹון	X@ZOWN	XZWN/	vision
4162		צלל	YLL	YLL=[	tingle
4163		כהה	KHH	KHH=[	rebuke
4164		אֶבֶן הָעֵזֶר	>EBEN_H@<;ZER	>BN_H<ZR/	Ebenezer
4165		אֶתְמֹול	>ET:MOWL	>TMWL/	yesterday
4166		בשׂר	BFR	BFR[	announce
4167		מַפְרֶקֶת	MAP:REQET	MPRQT/	neck
4168		צִיר	YIJR	YJR===/	convulsion
4169		אִיכָבֹוד	>IJK@BOWD	>JKBWD/	Ichabod
4170		מִפְתָּן	MIP:T.@N	MPTN/	podium
4171		שׂתר	FTR	FTR[	break out
4172		אַרְגַּז	>AR:G.AZ	>RGZ/	saddle-bag
4173		מִקְרֶה	MIQ:REH	MQRH/	accident
4174		געה	G<H	G<H[	low
4175		שִׁמְשִׁי	CIM:CIJ	CMCJ/	-shemeshite
4176		כֹּפֶר	K.OPER	KPR===/	village
4177		אָבֵל	>@B;L	>BL=/	water-course
4178		אֲבִינָדָב	>:ABIJN@D@B	>BJNDB/	Abinadab
4179		נהה	NHH	NHH=[	hold
4180		טָלֶה	V@LEH	VLH/	lamb
4181		בֵּית כָּר	B.;JT_K.@R	BJT_KR/	Beth Car
4182		שֵׁן	C;N	CN=/	Shen
4183		תְּשׁוּבָה	T.:CW.B@H	TCWBH/	return
4184		יֹואֵל	JOW>;L	JW>L/	Joel
4185		אֲבִיָּה	>:ABIJ.@H	>BJH/	Abijah
4186		רַקָּח	RAQ.@X	RQX==/	ointment mixer
4187		טַבָּחָה	VAB.@X@H	VBXH=/	female cook
4188		קִישׁ	QIJC	QJC/	Kish
4189		אֲבִיאֵל	>:ABIJ>;L	>BJ>L/	Abiel
4190		צְרֹור	Y:ROWR	YRWR==/	Zeror
4191		בְּכֹורַת	B.:KOWRAT	BKWRT/	Becorath
4192		אֲפִיחַ	>:APIJXA	>PJX/	Aphiah
4193		שָׁלִשָׁה	C@LIC@H	CLCH=/	Shalisha
4194		שַׁעֲלִים	CA<:ALIJM	C<LJM/	Shaalim
4195		דאג	D>G	D>G[	be afraid
4196		תְּשׁוּרָה	T.:CW.R@H	TCWRH/	gift
4197		רֹאֶה	RO>EH	R>H/	seer
4198		נָגִיד	N@GIJD	NGJD/	chief
4199		חֶמְדָּה	XEM:D.@H	XMDH/	what is desirable
4200		לִשְׁכָּה	LIC:K.@H	LCKH/	hall
4201		פַּךְ	P.AK:	PK/	flask
4202		צֶלְצַח	YEL:YAX	YLYX/	Zelzah
4203		נֵבֶל	N;BEL	NBL==/	harp
4204		חָלִיל	X@LIJL	XLJL/	flute
4205		מְלוּכָה	M:LW.K@H	MLWKH/	kingship
4206		מַטְרִי	MAV:RIJ	MVRJ/	Matrite
4207		גָּבַהּ	G.@BAH.	GBH[	be high
4208		נָחָשׁ	N@X@C	NXC==/	Nahash
4209		חדשׁ	XDC	XDC[	be new
4210		שׂיב	FJB	FJB[	be old
4211		בְּדָן	B.:D@N	BDN/	Bedan
4212		יעל	J<L	J<L[	profit
4213		מִכְמָשׂ	MIK:M@F	MKMF/	Micmash
4214		יֹונָתָן	JOWN@T@N	JWNTN/	Jonathan
4215		חֹוחַ	XOWXA	XWX=/	recess
4216		שׁוּעָל	CW.<@L	CW<L==/	Shual
4217		צְבֹעִים	Y:BO<IJM	YB<JM/	Zeboim
4218		חֲנִית	X:ANIJT	XNJT/	spear
4219		מַחֲרֶשֶׁת	MAX:ARECET	MXRCT/	ploughshare
4220		אֵת	>;T	>T/	ploughshare
4221		מַחֲרֵשָׁה	MAX:AR;C@H	MXRCH/	ploughshare
4222		פְּצִירָה	P.:YIJR@H	PYJRH/	sharpening
4223		פִּים	P.IJM	PJM/	pim
4224		קִלְּשֹׁון	QIL.:COWN	QLCWN/	trident
4225		דָּרְבָן	D.@R:B@N	DRBN/	point
4226		מִגְרֹון	MIG:ROWN	MGRWN/	Migron
4227		אֲחִיָּה	>:AXIJ.@H	>XJH/	Ahijah
4228		אֲחִיטוּב	>:AXIJVW.B	>XJVWB/	Ahitub
4229		בֹּוצֵץ	B.OWY;Y	BWYY/	Bozez
4230		סֶנֶּה	SEN.EH	SNH=/	Seneh
4231		מַעְצֹור	MA<:YOWR	M<YWR/	hindrance
4232		חֹר	XOR	XR==/	hole
4233		מַצָּבָה	MAY.@B@H	MYBH=/	guard
4234		מַעֲנָה	MA<:AN@H	M<NH==/	ploughing line
4235		טעם	V<M	V<M[	taste
4236		יַעַר	JA<AR	J<R=/	honeycomb
4237		הֵלֶךְ	H;LEK:	HLK/	going
4238		יַעֲרָה	JA<:AR@H	J<RH=/	honeycomb
4239		עיט	<JV	<JV[	rebuke
4240		צֹובָא	YOWB@>	YWB>/	Zobah
4241		מַלְכִּי שׁוּעַ	MAL:K.IJ_CW.<A	MLKJ_CW</	Malki-Shua
4242		מֵרַב	M;RAB	MRB/	Merab
4243		מִיכַל	MIJKAL	MJKL=/	Michal
4244		אֲחִינֹעַם	>:AXIJNO<AM	>XJN<M/	Ahinoam
4245		אֲחִימַעַץ	>:AXIJMA<AY	>XJM<Y/	Ahimaaz
4246		אַבְנֵר	>AB:N;R	>BNR/	Abner
4247		נֵר	N;R	NR=/	Ner
4248		עֹולֵל	<OWL;L	<WLL/	child
4249		טְלָאִים	V:L@>IJM	VL>JM/	Telaim
4250		יֹותֵר	JOWT;R	JWTR/	rest
4251		חֵפֶץ	X;PEY	XPY/	pleasure
4252		קשׁב	QCB	QCB[	give attention
4253		נֵצַח	N;YAX	NYX/	glory
4254		מַעֲדַנֹּת	MA<:ADAN.OT	M<DNT/	reluctance
4255		שׁסף	CSP	CSP[	cut to pieces?
4256		יִשַׁי	JICAJ	JCJ/	Jesse
4257		לַחְמִי	LAX:MIJ	LXMJ/	-lehemite
4258		דָּוִד	D.@WID	DWD==/	David
4259		בעת	B<T	B<T[	terrify
4260		נגן	NGN	NGN[	play harp
4261		אֶפֶס דַּמִּים	>EPES_D.AM.IJM	>PS_DMJM/	Ephes Dammim
4262		בֵּנַיִם	B.;NAJIM	BNJM/	[space between]
4263		גָּלְיָת	G.@L:J@T	GLJT/	Goliath
4264		גֹּבַהּ	G.OBAH.	GBH=/	height
4265		כֹּובַע	K.OWBA<	KWB</	helmet
4266		שִׁרְיֹון	CIR:JOWN	CRJWN/	scaly mail
4267		מִצְחָה	MIY:X@H	MYXH/	front side
4268		מָנֹור	M@NOWR	MNWR/	weaver's beam
4269		לַהֶבֶת	LAHEBET	LHBT/	flame
4270		צִנָּה	YIN.@H	YNH/	shield
4271		ברה	BRH	BRH=[	[uncertain]
4272		חָרִיץ	X@RIJY	XRJY=/	slice
4273		עֲרֻבָּה	<:ARUB.@H	<RBH==/	pledge
4274		מַעְגָּל	MA<:G.@L	M<GL=/	camp circle
4275		דֹּב	D.OB	DB/	bear
4276		קֹובַע	QOWBA<	QWB</	helmet
4277		אלה	>LH	>LH=[	be unable
4278		חַלֻּק	XAL.UQ	XLQ==/	smooth
4279		יַלְקוּט	JAL:QW.V	JLQWV/	bag
4280		קֶלַע	QELA<	QL<==/	sling
4281		עֶלֶם	<ELEM	<LM/	young man
4282		חֲגֹור	X:AGOWR	XGWR=/	girdle
4283		שָׁלִישׁ	C@LIJC	CLJC==/	triangle
4284		עין	<JN	<JN[	look at
4285		טול	VWL	VWL[	cast
4286		חַי	XAJ	XJ=/	family
4287		עַדְרִיאֵל	<AD:RIJ>;L	<DRJ>L/	Adriel
4288		מְחֹלָתִי	M:XOL@TIJ	MXLTJ/	Meholathite
4289		רושׁ	RWC	RWC[	be poor
4290		יקר	JQR	JQR[	be precious
4291		פטר	PVR	PVR[	escape
4292		כָּבִיר	K.@BIJR	KBJR=/	quilt
4293		נָיֹות	N@JOWT	NJWT/	Naioth
4294		לַהֲקָה	LAH:AQ@H	LHQH/	seniors
4295		שֶׂכוּ	FEKW.	FKW/	Secu
4296		פֶּשַׂע	P.EFA<	PF</	step
4297		אֶזֶל	>EZEL	>ZL/	[uncertain]
4298		מַטָּרָה	MAV.@R@H	MVRH/	target
4299		עוה	<WH	<WH[	do wrong
4300		מַרְדּוּת	MAR:D.W.T	MRDWT/	rebellion
4301		בֹּשֶׁת	B.OCET	BCT/	shame
4302		חֵצִי	X;YIJ	XYJ=/	arrow
4303		נֹב	NOB	NB/	Nob
4304		אֲחִימֶלֶךְ	>:AXIJMELEK:	>XJMLK/	Ahimelech
4305		פְּלֹנִי	P.:LONIJ	PLNJ/	a certain
4306		אַלְמֹנִי	>AL:MONIJ	>LMNJ/	stranger
4307		דֹּאֵג	D.O>;G	D>G/	Doeg
4308		אִין	>IJN	>JN=	if
4309		נחץ	NXY	NXY[	urge
4310		לוט	LWV	LWV[	enwrap
4311		אָכִישׁ	>@KIJC	>KJC/	Achish
4312		הלל	HLL	HLL==[	be infatuated
4313		תוה	TWH	TWH=[	mark
4314		רִיר	RIJR	RJR/	spittle
4315		חָסֵר	X@S;R	XSR/	lacking
4316		מְצוּדָה	M:YW.D@H	MYWDH/	fortification
4317		חֶרֶת	XERET	XRT/	Hereth
4318		מִשְׁמַעַת	MIC:MA<AT	MCM<T/	subject
4319		אֶבְיָתָר	>EB:J@T@R	>BJTR/	Abiathar
4320		חֹרְשָׁה	XOR:C@H	XRCH/	Horesh
4321		זִיפִי	ZIJPIJ	ZJPJ/	Ziphite
4322		חֲכִילָה	X:AKIJL@H	XKJLH/	Hakilah
4323		ערם	<RM	<RM=[	be cunning
4324		מַחֲבֹאִים	MAX:ABO>IJM	MXB>JM/	hiding-places
4325		עטר	<VR	<VR[	surround
4326		יָעֵל	J@<;L	J<L/	goat
4327		קַדְמֹנִי	QAD:MONIJ	QDMNJ/	eastern
4328		פַּרְעֹשׁ	P.AR:<OC	PR<C/	flea
4329		דַּיָּן	D.AJ.@N	DJN=/	judge
4330		נָבָל	N@B@L	NBL===/	Nabal
4331		אֲבִיגַיִל	>:ABIJGAJIL	>BJGJL/	Abigail
4332		שֶׂכֶל	FEKEL	FKL/	insight
4333		כָּלִבִּי	K.@LIB.IJ	KLBJ/	Calebite
4334		טִבְחָה	VIB:X@H	VBXH/	slaughtered meat
4335		צִמּוּקִים	YIM.W.QIJM	YMWQJM/	cakes
4336		דְּבֵלָה	D.:B;L@H	DBLH/	fig cake
4337		שׁתן	CTN	CTN[	piss
4338		פּוּקָה	P.W.Q@H	PWQH/	staggering
4339		לַיִשׁ	LAJIC	LJC==/	Laish
4340		גַּלִּים	G.AL.IJM	GLJM/	Gallim
4341		אֲבִישַׁי	>:ABIJCAJ	>BJCJ/	Abishai
4342		צְרוּיָה	Y:RW.J@H	YRWJH/	Zeruiah
4343		יֹואָב	JOW>@B	JW>B/	Joab
4344		יָשֵׁן	J@C;N	JCN/	sleeping
4345		צַפַּחַת	YAP.AXAT	YPXT/	jar
4346		קיץ	QJY	QJY[	pass summer
4347		קֹרֵא	QOR;>	QR>/	partridge
4348		יאשׁ	J>C	J>C[	despair
4349		מָעֹוךְ	M@<OWK:	M<WK/	Maoch
4350		יִזְרְעֵאלִי	JIZ:R:<;>LIJ	JZR<>LJ/	Jezreelite
4351		כַּרְמְלִי	K.AR:M:LIJ	KRMLJ/	Carmelite
4352		גִּזְרִי	G.IZ:RIJ	GZRJ/	Girzite
4353		אַל	>AL	>L==	where
4354		יְרַחְמְאֵלִי	J:RAX:M:>;LIJ	JRXM>LJ/	Jerahmeelite
4355		גִּלְבֹּעַ	G.IL:B.O<A	GLB</	Gilboa
4356		בַּעֲלָה	B.A<:AL@H	B<LH/	mistress
4357		עָר	<@R	<R/	[uncertain]
4358		מַרְבֵּק	MAR:B.;Q	MRBQ/	fatted calf
4359		בְּשֹׂור	B.:FOWR	BFWR/	Besor
4360		פגר	PGR	PGR[	be faint
4361		כְּרֵתִי	K.:R;TIJ	KRTJ/	Cherethite
4362		נֶשֶׁף	NECEP	NCP/	breeze
4363		עדר	<DR	<DR[	be missing
4364		שִׂפְמֹות	FIP:MOWT	FPMWT/	Siphmoth
4365		רָכָל	R@K@L	RKL/	Racal
4366		בֹּור עָשָׁן	B.OWR_<@C@N	BWR_<CN/	Bor Ashan
4367		עֲתָךְ	<:AT@K:	<TK/	Athach
4368		עָצָב	<@Y@B	<YB/	image
4369		שָׁבָץ	C@B@Y	CBY/	cramp
4370		קין	QJN	QJN[	chant elegy
4371		קִינָה	QIJN@H	QJNH/	elegy
4372		צְבִי	Y:BIJ	YBJ/	beauty
4373		עלז	<LZ	<LZ[	rejoice
4374		נָעִים	N@<IJM	N<JM/	pleasant
4375		עֵדֶן	<;DEN	<DN/	delight
4376		אִישׁ בֹּשֶׁת	>IJC_B.OCET	>JC_BCT/	Ish-Bosheth
4377		אֲשׁוּרִי	>:ACW.RIJ	>CWRJ/	Ashurite
4378		בְּרֵכָה	B.:R;K@H	BRKH=/	pool
4379		חֶלְקַת הַצּוּרִים	XEL:QAT_HAY.W.RIJM	XLQT_HYWRJM/	Helkath Hazzurim
4380		עֲשָׂהאֵל	<:AF@H>;L	<FH>L/	Asahel
4381		קַל	QAL	QL/	light
4382		חֹמֶשׁ	XOMEC	XMC=/	belly
4383		אַמָּה	>AM.@H	>MH====/	Ammah
4384		גִּיחַ	G.IJXA	GJX/	Giah
4385		בִּתְרֹון	B.IT:ROWN	BTRWN/	gully
4386		אָרֹךְ	>@ROK:	>RK==/	long
4387		אַמְנֹון	>AM:NOWN	>MNWN/	Amnon
4388		כִּלְאָב	K.IL:>@B	KL>B/	Kileab
4389		אַבְשָׁלֹום	>AB:C@LOWM	>BCLWM/	Absalom
4390		אֲדֹנִיָּה	>:ADONIJ.@H	>DNJH/	Adonijah
4391		חַגִּית	XAG.IJT	XGJT/	Haggith
4392		שְׁפַטְיָה	C:PAV:J@H	CPVJH/	Shephatiah
4393		אֲבִיטָל	>:ABIJV@L	>BJVL/	Abital
4394		יִתְרְעָם	JIT:R:<@M	JTR<M/	Ithream
4395		עֶגְלָה	<EG:L@H	<GLH==/	Eglah
4396		רִצְפָּה	RIY:P.@H	RYPH==/	Rizpah
4397		בַּחֻרִים	B.AXURIJM	BXRJM=/	Bahurim
4398		מֹובָא	MOWB@>	MWB>/	coming
4399		סִרָה	SIR@H	SRH==/	Sirah
4400		שְׁלִי	C:LIJ	CLJ/	quiet
4401		פֶּלֶךְ	P.ELEK:	PLK/	whirl of spindle
4402		עַוְלָה	<AW:L@H	<WLH/	wickedness
4403		ברה	BRH	BRH[	eat
4404		בַּעֲנָה	B.A<:AN@H	B<NH/	Baanah
4405		רֵכָב	R;K@B	RKB==/	Recab
4406		רִמֹּון	RIM.OWN	RMWN===/	Rimmon
4407		בְּאֵרֹתִי	B.:>;ROTIJ	B>RTJ/	Beerothite
4408		גִּתַּיִם	G.IT.AJIM	GTJM/	Gittaim
4409		נָכֵה	N@K;H	NKH/	smitten
4410		מְפִיבֹשֶׁת	M:PIJBOCET	MPJBCT/	Mephibosheth
4411		בְּשֹׂרָה	B.:FOR@H	BFRH/	report
4412		צִיֹּון	YIJ.OWN	YJWN==/	Zion
4413		צִנֹּור	YIN.OWR	YNWR/	water-tunnel
4414		חִירָם	XIJR@M	XJRM/	Hiram
4415		שֹׁובָב	COWB@B	CWBB==/	Shobab
4416		נָתָן	N@T@N	NTN/	Nathan
4417		שְׁלֹמֹה	C:LOMOH	CLMH=/	Solomon
4418		יִבְחָר	JIB:X@R	JBXR/	Ibhar
4419		אֱלִישׁוּעַ	>:ELIJCW.<A	>LJCW</	Elishua
4420		אֶלְיָדָע	>EL:J@D@<	>LJD</	Eliada
4421		אֱלִיפֶלֶט	>:ELIJPELEV	>LJPLV/	Eliphelet
4422		בַּעַל פְּרָצִים	B.A<AL_P.:R@YIJM	B<L_PRYJM/	Baal Perazim
4423		בָּכָא	B.@K@>	BK>/	baka-shrub
4424		צְעָדָה	Y:<@D@H	Y<DH/	marching
4425		חרץ	XRY	XRY=[	be eager
4426		בַּעֲלֵי יְהוּדָה	B.A<:AL;J_J:HW.D@H	B<LJ_JHWDH/	Baalah of Judah
4427		עֻזָּה	<UZ.@H	<ZH=/	Uzzah
4428		אַחְיֹו	>AX:JOW	>XJW/	Ahio
4429		בְּרֹושׁ	B.:ROWC	BRWC/	juniper
4430		מְנַעַנְעִים	M:NA<AN:<IJM	MN<N<JM/	sistrum
4431		צֶלְצֶלִים	YEL:YELIJM	YLYLJM/	cymbals
4432		נָכֹון	N@KOWN	NKWN=/	Nacon
4433		שַׁל	CAL	CL/	[uncertain]
4434		פֶּרֶץ עֻזָּה	P.EREY_<UZ.@H	PRY_<ZH/	Perez Uzzah
4435		עֹבֵד אֱדֹום	<OB;D_>:EDOWM	<BD_>DWM/	Obed-edom
4436		צַעַד	YA<AD	Y<D/	marching
4437		מְרִיא	M:RIJ>	MRJ>/	fatling
4438		כרר	KRR	KRR[	dance
4439		אֶשְׁפָּר	>EC:P.@R	>CPR/	[type of cake]
4440		אֲשִׁישָׁה	>:ACIJC@H	>CJCH/	raisin cake
4441		חִזָּיֹון	XIZ.@JOWN	XZJWN/	vision
4442		גְּדוּלָּה	G.:DW.L.@H	GDWLH/	greatness
4443		תְּפִלָּה	T.:PIL.@H	TPLH/	prayer
4444		מֶתֶג	METEG	MTG/	bridle
4445		אַמָּה	>AM.@H	>MH===/	[uncertain]
4446		הֲדַדְעֶזֶר	H:ADAD:<EZER	HDD<ZR/	Hadadezer
4447		רְחֹב	R:XOB	RXB=====/	Rehob
4448		שֶׁלֶט	CELEV	CLV/	shield
4449		בֶּטַח	B.EVAX	BVX=/	Tebah
4450		בֵּרֹתַי	B.;ROTAJ	BRTJ/	Berothai
4451		תֹּעוּ	T.O<W.	T<W/	Tou
4452		יֹורָם	JOWR@M	JWRM/	Joram
4453		גֵּיא מֶלַח	G.;J>_MELAX	GJ>_MLX/	the Valley of Salt
4454		יְהֹושָׁפָט	J:HOWC@P@V	JHWCPV/	Jehoshaphat
4455		אֲחִילוּד	>:AXIJLW.D	>XJLWD/	Ahilud
4456		צָדֹוק	Y@DOWQ	YDWQ/	Zadok
4457		שְׂרָיָה	F:R@J@H	FRJH/	Seraiah
4458		בְּנָיָהוּ	B.:N@J@HW.	BNJHW/	Benaiah
4459		יְהֹויָדָע	J:HOWJ@D@<	JHWJD</	Jehoiada
4460		פְּלֵתִי	P.:L;TIJ	PLTJ/	Pelethite
4461		צִיבָא	YIJB@>	YJB>/	Ziba
4462		לֹא דְבָר	LO>_D:B@R	L>_DBR/	Lo Debar
4463		מִיכָא	MIJK@>	MJK>/	Mica
4464		חָנוּן	X@NW.N	XNWN=/	Hanun
4465		מָדוּ	M@DW.	MDW/	garment
4466		שֵׁת	C;T	CT/	posterior
4467		מַעֲכָה	MA<:AK@H	M<KH=/	Maacah
4468		אַבְשַׁי	>AB:CAJ	>BCJ/	Abishai
4469		חֵילָם	X;JL@M	XJLM/	Helam
4470		שֹׁובַךְ	COWBAK:	CWBK/	Shobach
4471		בַּת שֶׁבַע	B.AT_CEBA<	BT_CB</	Bathsheba
4472		אֱלִיעָם	>:ELIJ<@M	>LJ<M/	Eliam
4473		אוּרִיָּה	>W.RIJ.@H	>WRJH/	Uriah
4474		יְרֻבֶּשֶׁת	J:RUB.ECET	JRBCT/	Jerub-Besheth
4475		אנשׁ	>NC	>NC[	be sickly
4476		צֹום	YOWM	YWM/	fasting
4477		לחשׁ	LXC	LXC[	whisper
4478		יְדִידְיָהּ	J:DIJD:J@H.	JDJDJH/	Jedidiah
4479		עֲטֶרֶת	<:AVERET	<VRT/	wreath
4480		מְגֵרָה	M:G;R@H	MGRH/	stone-saw
4481		חָרִיץ	X@RIJY	XRJY/	axe
4482		מַגְזֵרָה	MAG:Z;R@H	MGZRH/	axe
4483		מַלְבֵּן	MAL:B.;N	MLBN/	brick
4484		יֹונָדָב	JOWN@D@B	JWNDB/	Jonadab
4485		שִׁמְעָה	CIM:<@H	CM<H=/	Shimeah
4486		יְהֹונָדָב	J:HOWN@D@B	JHWNDB/	Jehonadab
4487		בִּרְיָה	B.IR:J@H	BRJH/	bread of consolation
4488		לבב	LBB	LBB=[	bake
4489		לְבִבָה	L:BIB@H	LBBH/	cooky
4490		מַשְׂרֵת	MAF:R;T	MFRT/	pan
4491		בַּעַל חָצֹור	B.A<AL_X@YOWR	B<L_XYWR/	Baal Hazor
4492		פֶּרֶד	P.ERED	PRD/	mule
4493		תְּקֹועַ	T.:QOW<A	TQW<=/	Tekoa
4494		תְּקֹועִי	T.:QOW<IJ	TQW<J/	Tekoite
4495		גַּחֶלֶת	G.AXELET	GXLT/	glow
4496		הַרְבָּה	HAR:B.@H	HRBH/	[uncertain]
4497		נגר	NGR	NGR[	run
4498		דחח	DXX	DXX[	thrust
4499		אִשׁ	>IC	>C=/	existence
4500		נָכֹחַ	N@KOXA	NKX/	straight
4501		אֲחִיתֹפֶל	>:AXIJTOPEL	>XJTPL/	Ahithophel
4502		גִּילֹנִי	G.IJLONIJ	GJLNJ/	Gilonite
4503		קֶשֶׁר	QECER	QCR/	conspiracy
4504		אַמִּיץ	>AM.IJY	>MJY/	strong
4505		מֶרְחָק	MER:X@Q	MRXQ/	distance
4506		אִתַּי	>IT.AJ	>TJ/	Ittai
4507		קִדְרֹון	QID:ROWN	QDRWN/	Kidron
4508		חפה	XPH	XPH[	cover
4509		יָחֵף	J@X;P	JXP/	barefoot
4510		חוּשַׁי	XW.CAJ	XWCJ/	Hushai
4511		רֵעֶה	R;<EH	R<H=/	fellow
4512		עפר	<PR	<PR[	throw
4513		שַׁכּוּל	CAK.W.L	CKWL=/	bereaved of children
4514		פַּחַת	P.AXAT	PXT/	pit
4515		קְרָב	Q:R@B	QRB==/	fight
4516		סחב	SXB	SXB[	drag
4517		צְרֹור	Y:ROWR	YRWR=/	pebble
4518		בלע	BL<	BL<==[	communicate
4519		רִיפֹות	RIJPOWT	RJPWT/	[uncertain]
4520		מִיכָל	MIJK@L	MJKL/	[uncertain]
4521		חנק	XNQ	XNQ[	strangle
4522		עֲמָשָׂא	<:AM@F@>	<MF>/	Amasa
4523		יִתְרָא	JIT:R@>	JTR>/	Jether
4524		שֹׁבִי	COBIJ	CBJ=/	Shobi
4525		בַּרְזִלַּי	B.AR:ZIL.AJ	BRZLJ/	Barzillai
4526		רֹגְלִים	ROG:LIJM	RGLJM/	Rogelim
4527		יֹוצֵר	JOWY;R	JWYR/	potter
4528		פֹּול	P.OWL	PWL/	beans
4529		שְׁפֹות	C:POWT	CPWT/	yoghurt
4530		שֹׂובֶךְ	FOWBEK:	FWBK/	network of boughs
4531		שֹׁועֵר	COW<;R	CW<R/	porter
4532		מְרוּצָה	M:RW.Y@H	MRWYH/	running
4533		עֲבָרָה	<:AB@R@H	<BRH/	crossing
4534		שִׁיבָה	CIJB@H	CJBH/	[uncertain]
4535		גְּמוּלָה	G.:MW.L@H	GMWLH/	recompense
4536		כִּמְהָם	K.IM:H@M	KMHM/	Kimham
4537		כִּמְהָן	K.IM:H@N	KMHN/	Kimham
4538		שֶׁבַע	CEBA<	CB<=/	Sheba
4539		בִּכְרִי	B.IK:RIJ	BKRJ=/	Bicri
4540		חַיּוּת	XAJ.W.T	XJWT/	lifetime
4541		יגה	JGH	JGH=[	thrust away
4542		אָבֵל	>@B;L	>BL/	Abel
4543		בֵּרִים	B.;RIJM	BRJM/	[uncertain]
4544		סֹלֲלָה	SOL:AL@H	SLLH/	rampart
4545		חֵיל	X;JL	XJL==/	rampart
4546		אֱמוּן	>:EMW.N	>MWN/	faithful
4547		בְּנָיָה	B.:N@J@H	BNJH=/	Benaiah
4548		אֲדֹרָם	>:ADOR@M	>DRM/	Adoniram
4549		שְׁוָא	C:W@>	CW>==/	Sheva
4550		עִירָא	<IJR@>	<JR>/	Ira
4551		יָאִירִי	J@>IJRIJ	J>JRJ/	Jairite
4552		גִּבְעֹונִי	G.IB:<OWNIJ	GB<WNJ/	Gibeonite
4553		בָּחִיר	B.@XIJR	BXJR/	chosen
4554		אַרְמֹנִי	>AR:MONIJ	>RMNJ/	Armoni
4555		יִשְׁבִּי	JIC:B.IJ	JCBJ=/	Ishbi-Benob
4556		רָפָה	R@P@H	RPH==/	Rapha
4557		קַיִן	QAJIN	QJN/	spear
4558		גֹּוב	G.OWB	GWB=/	Gob
4559		סִבְּכַי	SIB.:KAJ	SBKJ/	Sibbecai
4560		חֻשָׁתִי	XUC@TIJ	XCTJ/	Hushathite
4561		סַף	SAP	SP==/	Saph
4562		אֶלְחָנָן	>EL:X@N@N	>LXNN/	Elhanan
4563		יַעֲרֵי	JA<:AR;J	J<RJ/	Jaare-oregim
4564		מָדֹון	M@DOWN	MDWN/	contention
4565		פלט	PLV	PLV[	escape
4566		יֵשַׁע	J;CA<	JC</	help
4567		מִשְׂגָּב	MIF:G.@B	MFGB/	secure height
4568		מָנֹוס	M@NOWS	MNWS/	refuge
4569		אפף	>PP	>PP[	encompass
4570		מִשְׁבָּר	MIC:B.@R	MCBR/	breaker
4571		געשׁ	G<C	G<C[	shake
4572		מֹוסָדָה	MOWS@D@H	MWSDH=/	foundation
4573		גֶּחָל	G.EX@L	GXL/	charcoals
4574		חַשְׁרָה	XAC:R@H	XCRH/	[uncertain]
4575		נֹגַהּ	NOGAH.	NGH/	brightness
4576		אָפִיק	>@PIJQ	>PJQ/	stream
4577		גְּעָרָה	G.:<@R@H	G<RH/	rebuke
4578		מִשְׁעָן	MIC:<@N	MC<N=/	support
4579		מֶרְחָב	MER:X@B	MRXB/	wide place
4580		בֹּר	B.OR	BR=/	cleanness
4581		חסד	XSD	XSD[	act piously
4582		ברר	BRR	BRR[	purge
4583		תבר	TBR	TBR[	[uncertain]
4584		תפל	TPL	TPL[	be silly
4585		נָגַהּ	N@GAH.	NGH[	shine
4586		דלג	DLG	DLG[	ascend
4587		שׁוה	CWH	CWH[	be like
4588		נחת	NXT	NXT[	descend
4589		מעד	M<D	M<D[	shake
4590		קַרְסֹל	QAR:SOL	QRSL/	ankle
4591		צמת	YMT	YMT[	be silent
4592		טִיט	VIJV	VJV/	clay
4593		מִגְדֹּול	MIG:D.OWL	MGDWL/	[uncertain]
4594		זָמִיר	Z@MIJR	ZMJR/	song
